host,cpu_usage,memory_usage,latency,timestamp
hydra-node-05,49.7,36.6,146.3,2025-10-31T16:00:00Z
hydra-node-05,81.5,56.8,206.9,2025-10-31T16:05:00Z
hydra-node-05,62.6,40.2,170.3,2025-10-31T16:10:00Z
hydra-node-05,50.1,53.4,134.7,2025-10-31T16:15:00Z
hydra-node-05,78.8,35.5,193.0,2025-10-31T16:20:00Z
hydra-node-05,43.3,47.7,135.9,2025-10-31T16:25:00Z
hydra-node-05,55.4,44.9,144.9,2025-10-31T16:30:00Z
hydra-node-05,65.8,47.9,166.8,2025-10-31T16:35:00Z
hydra-node-05,56.0,38.5,156.7,2025-10-31T16:40:00Z
hydra-node-05,79.6,49.3,201.6,2025-10-31T16:45:00Z
hydra-node-05,58.1,42.4,154.6,2025-10-31T16:50:00Z
hydra-node-05,67.7,63.9,177.3,2025-10-31T16:55:00Z
hydra-node-05,74.8,47.1,192.7,2025-10-31T17:00:00Z
hydra-node-05,66.9,45.9,176.9,2025-10-31T17:05:00Z
hydra-node-05,47.3,63.3,129.1,2025-10-31T17:10:00Z
hydra-node-05,50.3,37.8,140.9,2025-10-31T17:15:00Z
hydra-node-05,58.1,53.1,157.5,2025-10-31T17:20:00Z
hydra-node-05,71.4,39.0,176.5,2025-10-31T17:25:00Z
hydra-node-05,70.3,44.9,170.8,2025-10-31T17:30:00Z
hydra-node-05,63.4,35.2,174.5,2025-10-31T17:35:00Z
hydra-node-05,63.8,38.1,164.0,2025-10-31T17:40:00Z
hydra-node-05,57.0,49.5,159.6,2025-10-31T17:45:00Z
hydra-node-05,50.6,41.5,133.5,2025-10-31T17:50:00Z
hydra-node-05,62.6,51.2,164.3,2025-10-31T17:55:00Z
hydra-node-05,51.7,39.1,150.2,2025-10-31T18:00:00Z
hydra-node-05,68.6,54.9,176.1,2025-10-31T18:05:00Z
hydra-node-05,74.7,56.4,198.4,2025-10-31T18:10:00Z
hydra-node-05,75.7,55.1,189.4,2025-10-31T18:15:00Z
hydra-node-05,79.5,51.7,207.3,2025-10-31T18:20:00Z
hydra-node-05,72.0,42.3,186.2,2025-10-31T18:25:00Z
hydra-node-05,55.0,35.8,140.0,2025-10-31T18:30:00Z
hydra-node-05,62.6,59.3,164.6,2025-10-31T18:35:00Z
hydra-node-05,64.8,56.2,173.7,2025-10-31T18:40:00Z
hydra-node-05,70.8,42.8,184.7,2025-10-31T18:45:00Z
hydra-node-05,63.8,51.8,168.3,2025-10-31T18:50:00Z
hydra-node-05,63.4,49.1,161.6,2025-10-31T18:55:00Z
hydra-node-05,41.2,61.7,120.2,2025-10-31T19:00:00Z
hydra-node-05,67.9,50.6,176.0,2025-10-31T19:05:00Z
hydra-node-05,66.8,49.8,180.5,2025-10-31T19:10:00Z
hydra-node-05,77.1,60.5,187.9,2025-10-31T19:15:00Z
hydra-node-05,54.0,45.3,153.3,2025-10-31T19:20:00Z
hydra-node-05,72.6,40.4,185.1,2025-10-31T19:25:00Z
hydra-node-05,62.6,42.6,157.8,2025-10-31T19:30:00Z
hydra-node-05,66.9,39.1,181.1,2025-10-31T19:35:00Z
hydra-node-05,66.4,51.4,176.2,2025-10-31T19:40:00Z
hydra-node-05,76.6,58.4,192.5,2025-10-31T19:45:00Z
hydra-node-05,57.5,46.6,145.6,2025-10-31T19:50:00Z
hydra-node-05,55.6,59.6,148.5,2025-10-31T19:55:00Z
hydra-node-05,55.6,39.8,159.0,2025-10-31T20:00:00Z
hydra-node-05,46.9,63.7,141.0,2025-10-31T20:05:00Z
hydra-node-05,43.7,41.6,135.8,2025-10-31T20:10:00Z
hydra-node-05,76.6,58.1,196.0,2025-10-31T20:15:00Z
hydra-node-05,77.7,53.5,202.2,2025-10-31T20:20:00Z
hydra-node-05,57.3,35.8,163.5,2025-10-31T20:25:00Z
hydra-node-05,60.2,56.4,170.0,2025-10-31T20:30:00Z
hydra-node-05,53.7,36.4,154.2,2025-10-31T20:35:00Z
hydra-node-05,53.1,49.1,146.3,2025-10-31T20:40:00Z
hydra-node-05,48.6,60.5,132.9,2025-10-31T20:45:00Z
hydra-node-05,82.7,56.7,202.8,2025-10-31T20:50:00Z
hydra-node-05,44.8,35.5,122.3,2025-10-31T20:55:00Z
hydra-node-05,80.6,60.3,210.1,2025-10-31T21:00:00Z
hydra-node-05,70.1,44.0,187.0,2025-10-31T21:05:00Z
hydra-node-05,76.5,61.4,186.3,2025-10-31T21:10:00Z
hydra-node-05,51.6,56.0,150.6,2025-10-31T21:15:00Z
hydra-node-05,71.5,60.3,175.7,2025-10-31T21:20:00Z
hydra-node-05,46.9,57.4,126.2,2025-10-31T21:25:00Z
hydra-node-05,58.7,47.9,161.2,2025-10-31T21:30:00Z
hydra-node-05,78.0,52.5,196.0,2025-10-31T21:35:00Z
hydra-node-05,56.3,46.6,157.3,2025-10-31T21:40:00Z
hydra-node-05,44.2,43.8,133.4,2025-10-31T21:45:00Z
hydra-node-05,78.3,42.6,191.2,2025-10-31T21:50:00Z
hydra-node-05,56.9,57.3,163.1,2025-10-31T21:55:00Z
hydra-node-05,53.9,52.5,148.2,2025-10-31T22:00:00Z
hydra-node-05,46.7,63.5,126.4,2025-10-31T22:05:00Z
hydra-node-05,58.7,63.5,166.1,2025-10-31T22:10:00Z
hydra-node-05,66.0,47.8,164.9,2025-10-31T22:15:00Z
hydra-node-05,80.7,42.2,202.4,2025-10-31T22:20:00Z
hydra-node-05,77.8,40.6,201.4,2025-10-31T22:25:00Z
hydra-node-05,58.5,51.4,154.3,2025-10-31T22:30:00Z
hydra-node-05,70.8,40.2,177.6,2025-10-31T22:35:00Z
hydra-node-05,59.8,64.5,166.1,2025-10-31T22:40:00Z
hydra-node-05,43.4,56.0,127.9,2025-10-31T22:45:00Z
hydra-node-05,66.3,43.9,170.8,2025-10-31T22:50:00Z
hydra-node-05,62.8,58.6,160.5,2025-10-31T22:55:00Z
hydra-node-05,64.4,41.0,177.9,2025-10-31T23:00:00Z
hydra-node-05,57.7,41.1,160.8,2025-10-31T23:05:00Z
hydra-node-05,70.3,61.3,174.5,2025-10-31T23:10:00Z
hydra-node-05,69.8,49.6,174.4,2025-10-31T23:15:00Z
hydra-node-05,57.1,51.0,147.7,2025-10-31T23:20:00Z
hydra-node-05,56.2,64.7,153.2,2025-10-31T23:25:00Z
hydra-node-05,56.6,37.0,156.4,2025-10-31T23:30:00Z
hydra-node-05,72.1,55.3,179.8,2025-10-31T23:35:00Z
hydra-node-05,64.9,51.9,170.2,2025-10-31T23:40:00Z
hydra-node-05,69.2,59.0,178.9,2025-10-31T23:45:00Z
hydra-node-05,71.4,49.0,183.2,2025-10-31T23:50:00Z
hydra-node-05,59.9,62.8,154.2,2025-10-31T23:55:00Z
hydra-node-06,75.9,45.4,181.9,2025-10-31T00:00:00Z
hydra-node-06,62.0,62.1,169.9,2025-10-31T00:05:00Z
hydra-node-06,62.0,63.9,165.8,2025-10-31T00:10:00Z
hydra-node-06,56.3,47.3,145.8,2025-10-31T00:15:00Z
hydra-node-06,64.0,50.3,159.7,2025-10-31T00:20:00Z
hydra-node-06,54.0,53.5,142.3,2025-10-31T00:25:00Z
hydra-node-06,56.7,48.2,160.1,2025-10-31T00:30:00Z
hydra-node-06,76.5,40.6,191.3,2025-10-31T00:35:00Z
hydra-node-06,61.1,63.9,165.7,2025-10-31T00:40:00Z
hydra-node-06,56.3,39.5,145.7,2025-10-31T00:45:00Z
hydra-node-06,64.2,57.4,165.8,2025-10-31T00:50:00Z
hydra-node-06,50.2,63.6,137.0,2025-10-31T00:55:00Z
hydra-node-06,57.4,51.5,146.3,2025-10-31T01:00:00Z
hydra-node-06,51.9,55.9,136.2,2025-10-31T01:05:00Z
hydra-node-06,55.3,54.8,154.4,2025-10-31T01:10:00Z
hydra-node-06,55.3,48.1,147.7,2025-10-31T01:15:00Z
hydra-node-06,65.8,45.7,173.9,2025-10-31T01:20:00Z
hydra-node-06,59.0,48.1,158.4,2025-10-31T01:25:00Z
hydra-node-06,62.1,39.6,158.8,2025-10-31T01:30:00Z
hydra-node-06,75.3,49.0,183.1,2025-10-31T01:35:00Z
hydra-node-06,58.1,62.7,150.9,2025-10-31T01:40:00Z
hydra-node-06,73.7,38.8,194.1,2025-10-31T01:45:00Z
hydra-node-06,67.6,58.9,177.4,2025-10-31T01:50:00Z
hydra-node-06,63.1,36.4,168.1,2025-10-31T01:55:00Z
hydra-node-06,69.1,61.3,173.1,2025-10-31T02:00:00Z
hydra-node-06,59.5,43.6,168.9,2025-10-31T02:05:00Z
hydra-node-06,53.4,64.9,146.5,2025-10-31T02:10:00Z
hydra-node-06,77.7,37.4,195.0,2025-10-31T02:15:00Z
hydra-node-06,69.5,47.4,177.1,2025-10-31T02:20:00Z
hydra-node-06,58.6,44.9,154.0,2025-10-31T02:25:00Z
hydra-node-06,59.0,53.3,167.1,2025-10-31T02:30:00Z
hydra-node-06,54.4,46.4,156.3,2025-10-31T02:35:00Z
hydra-node-06,57.7,42.9,163.3,2025-10-31T02:40:00Z
hydra-node-06,53.3,37.9,148.5,2025-10-31T02:45:00Z
hydra-node-06,52.5,48.4,141.3,2025-10-31T02:50:00Z
hydra-node-06,64.0,59.9,174.9,2025-10-31T02:55:00Z
hydra-node-06,55.5,43.3,152.2,2025-10-31T03:00:00Z
hydra-node-06,61.1,63.7,170.9,2025-10-31T03:05:00Z
hydra-node-06,68.2,43.6,169.2,2025-10-31T03:10:00Z
hydra-node-06,70.0,44.8,177.7,2025-10-31T03:15:00Z
hydra-node-06,57.0,64.6,162.7,2025-10-31T03:20:00Z
hydra-node-06,64.8,48.2,161.0,2025-10-31T03:25:00Z
hydra-node-06,53.6,43.3,149.3,2025-10-31T03:30:00Z
hydra-node-06,55.5,63.8,156.9,2025-10-31T03:35:00Z
hydra-node-06,51.5,43.4,144.5,2025-10-31T03:40:00Z
hydra-node-06,81.0,42.4,195.2,2025-10-31T03:45:00Z
hydra-node-06,48.0,45.5,133.3,2025-10-31T03:50:00Z
hydra-node-06,65.5,42.3,165.4,2025-10-31T03:55:00Z
hydra-node-06,74.5,56.6,193.8,2025-10-31T04:00:00Z
hydra-node-06,51.1,39.6,133.4,2025-10-31T04:05:00Z
hydra-node-06,67.2,56.3,172.1,2025-10-31T04:10:00Z
hydra-node-06,57.9,64.9,154.8,2025-10-31T04:15:00Z
hydra-node-06,62.4,49.7,154.9,2025-10-31T04:20:00Z
hydra-node-06,65.6,44.7,165.7,2025-10-31T04:25:00Z
hydra-node-06,50.6,50.0,142.4,2025-10-31T04:30:00Z
hydra-node-06,74.0,36.5,195.6,2025-10-31T04:35:00Z
hydra-node-06,81.9,50.5,197.8,2025-10-31T04:40:00Z
hydra-node-06,74.2,60.5,185.2,2025-10-31T04:45:00Z
hydra-node-06,78.0,38.6,205.6,2025-10-31T04:50:00Z
hydra-node-06,77.0,36.6,192.1,2025-10-31T04:55:00Z
hydra-node-06,50.1,62.0,147.7,2025-10-31T05:00:00Z
hydra-node-06,48.5,47.9,130.5,2025-10-31T05:05:00Z
hydra-node-06,62.1,61.7,156.5,2025-10-31T05:10:00Z
hydra-node-06,59.8,56.2,162.9,2025-10-31T05:15:00Z
hydra-node-06,53.7,56.2,157.0,2025-10-31T05:20:00Z
hydra-node-06,60.7,50.2,171.3,2025-10-31T05:25:00Z
hydra-node-06,44.0,38.6,124.0,2025-10-31T05:30:00Z
hydra-node-06,49.2,44.9,132.5,2025-10-31T05:35:00Z
hydra-node-06,46.3,52.3,132.4,2025-10-31T05:40:00Z
hydra-node-06,49.4,62.1,138.5,2025-10-31T05:45:00Z
hydra-node-06,76.8,36.0,200.1,2025-10-31T05:50:00Z
hydra-node-06,65.1,61.9,169.2,2025-10-31T05:55:00Z
hydra-node-06,52.9,54.3,145.5,2025-10-31T06:00:00Z
hydra-node-06,58.3,59.3,150.8,2025-10-31T06:05:00Z
hydra-node-06,50.7,54.0,140.6,2025-10-31T06:10:00Z
hydra-node-06,58.1,46.6,165.7,2025-10-31T06:15:00Z
hydra-node-06,74.9,53.4,188.5,2025-10-31T06:20:00Z
hydra-node-06,46.3,48.0,130.2,2025-10-31T06:25:00Z
hydra-node-06,52.1,57.5,145.9,2025-10-31T06:30:00Z
hydra-node-06,66.7,35.6,175.1,2025-10-31T06:35:00Z
hydra-node-06,54.5,61.1,144.8,2025-10-31T06:40:00Z
hydra-node-06,60.8,46.4,157.8,2025-10-31T06:45:00Z
hydra-node-06,62.1,63.1,155.4,2025-10-31T06:50:00Z
hydra-node-06,59.1,52.7,150.6,2025-10-31T06:55:00Z
hydra-node-06,59.6,42.5,164.1,2025-10-31T07:00:00Z
hydra-node-06,54.1,58.4,146.7,2025-10-31T07:05:00Z
hydra-node-06,58.1,47.4,158.4,2025-10-31T07:10:00Z
hydra-node-06,54.3,36.2,143.3,2025-10-31T07:15:00Z
hydra-node-06,70.7,55.0,173.4,2025-10-31T07:20:00Z
hydra-node-06,57.4,44.6,154.8,2025-10-31T07:25:00Z
hydra-node-06,64.0,64.1,160.5,2025-10-31T07:30:00Z
hydra-node-06,55.4,50.8,155.5,2025-10-31T07:35:00Z
hydra-node-06,82.4,38.5,202.1,2025-10-31T07:40:00Z
hydra-node-06,66.2,41.1,177.0,2025-10-31T07:45:00Z
hydra-node-06,64.3,62.0,177.3,2025-10-31T07:50:00Z
hydra-node-06,55.8,50.6,153.9,2025-10-31T07:55:00Z
hydra-node-06,55.7,45.9,161.5,2025-10-31T08:00:00Z
hydra-node-06,61.9,57.2,155.2,2025-10-31T08:05:00Z
hydra-node-06,68.2,46.8,182.8,2025-10-31T08:10:00Z
hydra-node-06,47.3,64.7,138.4,2025-10-31T08:15:00Z
hydra-node-06,70.5,47.1,178.0,2025-10-31T08:20:00Z
hydra-node-06,67.4,54.5,166.9,2025-10-31T08:25:00Z
hydra-node-06,64.5,63.6,164.0,2025-10-31T08:30:00Z
hydra-node-06,73.9,57.9,185.7,2025-10-31T08:35:00Z
hydra-node-06,58.5,49.5,161.3,2025-10-31T08:40:00Z
hydra-node-06,67.1,59.4,173.5,2025-10-31T08:45:00Z
hydra-node-06,51.3,54.7,141.5,2025-10-31T08:50:00Z
hydra-node-06,61.7,54.8,165.6,2025-10-31T08:55:00Z
hydra-node-06,62.3,37.5,156.1,2025-10-31T09:00:00Z
hydra-node-06,64.7,55.0,167.4,2025-10-31T09:05:00Z
hydra-node-06,62.5,58.4,157.5,2025-10-31T09:10:00Z
hydra-node-06,78.4,55.1,189.3,2025-10-31T09:15:00Z
hydra-node-06,58.2,37.3,159.5,2025-10-31T09:20:00Z
hydra-node-06,65.6,63.3,168.0,2025-10-31T09:25:00Z
hydra-node-06,81.2,49.3,209.2,2025-10-31T09:30:00Z
hydra-node-06,57.3,63.0,146.8,2025-10-31T09:35:00Z
hydra-node-06,57.5,45.9,156.3,2025-10-31T09:40:00Z
hydra-node-06,71.5,47.3,180.5,2025-10-31T09:45:00Z
hydra-node-06,53.7,54.9,155.4,2025-10-31T09:50:00Z
hydra-node-06,68.0,54.0,171.1,2025-10-31T09:55:00Z
hydra-node-06,71.7,49.0,185.8,2025-10-31T10:00:00Z
hydra-node-06,65.7,46.8,174.0,2025-10-31T10:05:00Z
hydra-node-06,51.1,52.2,152.1,2025-10-31T10:10:00Z
hydra-node-06,61.1,39.6,156.3,2025-10-31T10:15:00Z
hydra-node-06,45.8,62.7,139.2,2025-10-31T10:20:00Z
hydra-node-06,72.0,57.3,184.4,2025-10-31T10:25:00Z
hydra-node-06,55.4,50.2,160.7,2025-10-31T10:30:00Z
hydra-node-06,68.2,61.9,171.1,2025-10-31T10:35:00Z
hydra-node-06,48.8,36.2,127.9,2025-10-31T10:40:00Z
hydra-node-06,61.3,54.3,153.7,2025-10-31T10:45:00Z
hydra-node-06,72.7,54.7,190.3,2025-10-31T10:50:00Z
hydra-node-06,51.5,48.5,148.2,2025-10-31T10:55:00Z
hydra-node-06,61.1,50.7,171.7,2025-10-31T11:00:00Z
hydra-node-06,59.8,61.9,166.4,2025-10-31T11:05:00Z
hydra-node-06,47.2,55.8,136.6,2025-10-31T11:10:00Z
hydra-node-06,65.8,49.6,167.6,2025-10-31T11:15:00Z
hydra-node-06,55.8,53.5,146.4,2025-10-31T11:20:00Z
hydra-node-06,66.3,41.7,170.2,2025-10-31T11:25:00Z
hydra-node-06,55.3,38.0,153.4,2025-10-31T11:30:00Z
hydra-node-06,77.7,55.3,188.5,2025-10-31T11:35:00Z
hydra-node-06,44.5,55.7,128.3,2025-10-31T11:40:00Z
hydra-node-06,45.5,38.1,140.7,2025-10-31T11:45:00Z
hydra-node-06,50.4,60.0,142.7,2025-10-31T11:50:00Z
hydra-node-06,53.3,54.4,149.1,2025-10-31T11:55:00Z
hydra-node-06,72.7,45.5,187.3,2025-10-31T12:00:00Z
hydra-node-06,70.4,54.7,174.7,2025-10-31T12:05:00Z
hydra-node-06,63.4,39.2,170.1,2025-10-31T12:10:00Z
hydra-node-06,70.2,36.1,180.1,2025-10-31T12:15:00Z
hydra-node-06,61.4,44.3,157.2,2025-10-31T12:20:00Z
hydra-node-06,53.9,50.3,155.4,2025-10-31T12:25:00Z
hydra-node-06,76.7,61.7,184.1,2025-10-31T12:30:00Z
hydra-node-06,49.7,43.1,140.6,2025-10-31T12:35:00Z
hydra-node-06,40.8,56.7,129.4,2025-10-31T12:40:00Z
hydra-node-06,77.0,62.2,199.9,2025-10-31T12:45:00Z
hydra-node-06,55.3,58.6,152.1,2025-10-31T12:50:00Z
hydra-node-06,56.1,41.4,148.6,2025-10-31T12:55:00Z
hydra-node-06,61.5,44.0,157.6,2025-10-31T13:00:00Z
hydra-node-06,67.2,41.7,168.9,2025-10-31T13:05:00Z
hydra-node-06,57.7,57.3,152.5,2025-10-31T13:10:00Z
hydra-node-06,54.7,47.3,139.8,2025-10-31T13:15:00Z
hydra-node-06,73.6,42.5,181.1,2025-10-31T13:20:00Z
hydra-node-06,63.7,51.5,161.6,2025-10-31T13:25:00Z
hydra-node-06,69.1,52.9,169.3,2025-10-31T13:30:00Z
hydra-node-06,56.6,35.6,146.1,2025-10-31T13:35:00Z
hydra-node-06,65.2,46.4,178.9,2025-10-31T13:40:00Z
hydra-node-06,61.7,64.3,172.9,2025-10-31T13:45:00Z
hydra-node-06,62.3,54.7,165.5,2025-10-31T13:50:00Z
hydra-node-06,78.9,57.8,198.0,2025-10-31T13:55:00Z
hydra-node-06,42.3,46.9,126.3,2025-10-31T14:00:00Z
hydra-node-06,50.1,51.3,140.3,2025-10-31T14:05:00Z
hydra-node-06,60.3,63.2,169.0,2025-10-31T14:10:00Z
hydra-node-06,65.3,41.3,174.5,2025-10-31T14:15:00Z
hydra-node-06,64.6,59.7,178.9,2025-10-31T14:20:00Z
hydra-node-06,60.8,42.3,153.6,2025-10-31T14:25:00Z
hydra-node-06,77.3,56.7,195.2,2025-10-31T14:30:00Z
hydra-node-06,57.2,46.1,157.4,2025-10-31T14:35:00Z
hydra-node-06,68.1,60.1,177.6,2025-10-31T14:40:00Z
hydra-node-06,60.4,61.8,154.3,2025-10-31T14:45:00Z
hydra-node-06,48.4,64.7,139.0,2025-10-31T14:50:00Z
hydra-node-06,62.6,45.0,169.7,2025-10-31T14:55:00Z
hydra-node-06,51.5,46.0,133.5,2025-10-31T15:00:00Z
hydra-node-06,78.2,61.0,202.8,2025-10-31T15:05:00Z
hydra-node-06,71.5,43.6,181.2,2025-10-31T15:10:00Z
hydra-node-06,50.5,47.8,142.8,2025-10-31T15:15:00Z
hydra-node-06,54.8,64.7,144.9,2025-10-31T15:20:00Z
hydra-node-06,44.3,48.0,130.0,2025-10-31T15:25:00Z
hydra-node-06,54.9,38.3,153.7,2025-10-31T15:30:00Z
hydra-node-06,69.1,52.4,180.2,2025-10-31T15:35:00Z
hydra-node-06,56.0,45.3,158.3,2025-10-31T15:40:00Z
hydra-node-06,76.5,53.0,190.1,2025-10-31T15:45:00Z
hydra-node-06,66.7,47.7,181.0,2025-10-31T15:50:00Z
hydra-node-06,69.2,43.5,168.7,2025-10-31T15:55:00Z
hydra-node-06,51.1,60.7,138.3,2025-10-31T16:00:00Z
hydra-node-06,62.5,57.9,173.0,2025-10-31T16:05:00Z
hydra-node-06,78.2,62.6,198.9,2025-10-31T16:10:00Z
hydra-node-06,54.8,60.1,156.2,2025-10-31T16:15:00Z
hydra-node-06,59.9,63.9,150.8,2025-10-31T16:20:00Z
hydra-node-06,76.5,45.3,190.5,2025-10-31T16:25:00Z
hydra-node-06,76.9,43.3,196.1,2025-10-31T16:30:00Z
hydra-node-06,60.7,44.1,167.2,2025-10-31T16:35:00Z
hydra-node-06,67.3,36.2,184.1,2025-10-31T16:40:00Z
hydra-node-06,79.2,46.9,197.6,2025-10-31T16:45:00Z
hydra-node-06,60.5,56.3,161.2,2025-10-31T16:50:00Z
hydra-node-06,72.7,46.4,186.8,2025-10-31T16:55:00Z
hydra-node-06,53.1,47.7,155.3,2025-10-31T17:00:00Z
hydra-node-06,52.7,36.5,140.8,2025-10-31T17:05:00Z
hydra-node-06,42.6,52.4,118.7,2025-10-31T17:10:00Z
hydra-node-06,74.0,50.8,179.3,2025-10-31T17:15:00Z
hydra-node-06,59.4,41.0,152.5,2025-10-31T17:20:00Z
hydra-node-06,55.3,57.4,142.2,2025-10-31T17:25:00Z
hydra-node-06,48.3,50.6,143.8,2025-10-31T17:30:00Z
hydra-node-06,55.9,60.8,155.9,2025-10-31T17:35:00Z
hydra-node-06,73.1,62.9,177.0,2025-10-31T17:40:00Z
hydra-node-06,70.4,50.3,182.4,2025-10-31T17:45:00Z
hydra-node-06,80.2,54.4,209.6,2025-10-31T17:50:00Z
hydra-node-06,56.6,48.3,149.5,2025-10-31T17:55:00Z
hydra-node-06,74.6,41.7,199.0,2025-10-31T18:00:00Z
hydra-node-06,55.0,48.3,141.3,2025-10-31T18:05:00Z
hydra-node-06,74.5,60.5,187.5,2025-10-31T18:10:00Z
hydra-node-06,49.7,57.1,143.3,2025-10-31T18:15:00Z
hydra-node-06,57.2,53.8,152.0,2025-10-31T18:20:00Z
hydra-node-06,59.5,54.0,164.8,2025-10-31T18:25:00Z
hydra-node-06,62.8,49.2,160.4,2025-10-31T18:30:00Z
hydra-node-06,60.5,35.7,165.2,2025-10-31T18:35:00Z
hydra-node-06,73.0,62.3,185.2,2025-10-31T18:40:00Z
hydra-node-06,64.8,37.9,169.9,2025-10-31T18:45:00Z
hydra-node-06,58.9,50.5,151.6,2025-10-31T18:50:00Z
hydra-node-06,63.9,62.0,169.5,2025-10-31T18:55:00Z
hydra-node-06,68.7,35.6,175.5,2025-10-31T19:00:00Z
hydra-node-06,71.9,37.5,174.0,2025-10-31T19:05:00Z
hydra-node-06,64.1,60.4,167.1,2025-10-31T19:10:00Z
hydra-node-06,65.5,39.8,164.5,2025-10-31T19:15:00Z
hydra-node-06,60.8,52.9,154.9,2025-10-31T19:20:00Z
hydra-node-06,65.3,50.8,172.1,2025-10-31T19:25:00Z
hydra-node-06,59.9,48.5,160.7,2025-10-31T19:30:00Z
hydra-node-06,77.2,43.1,199.3,2025-10-31T19:35:00Z
hydra-node-06,70.4,37.9,182.6,2025-10-31T19:40:00Z
hydra-node-06,55.2,58.3,158.8,2025-10-31T19:45:00Z
hydra-node-06,46.3,41.5,141.0,2025-10-31T19:50:00Z
hydra-node-06,58.5,44.4,149.3,2025-10-31T19:55:00Z
hydra-node-06,56.0,64.9,160.1,2025-10-31T20:00:00Z
hydra-node-06,57.2,61.5,156.3,2025-10-31T20:05:00Z
hydra-node-06,46.8,60.6,125.3,2025-10-31T20:10:00Z
hydra-node-06,46.7,44.1,133.0,2025-10-31T20:15:00Z
hydra-node-06,69.7,49.4,184.4,2025-10-31T20:20:00Z
hydra-node-06,58.9,56.9,156.9,2025-10-31T20:25:00Z
hydra-node-06,46.7,41.8,140.8,2025-10-31T20:30:00Z
hydra-node-06,47.3,57.1,125.0,2025-10-31T20:35:00Z
hydra-node-06,62.3,46.0,174.0,2025-10-31T20:40:00Z
hydra-node-06,66.7,53.3,182.3,2025-10-31T20:45:00Z
hydra-node-06,44.4,42.9,125.5,2025-10-31T20:50:00Z
hydra-node-06,66.5,52.4,177.9,2025-10-31T20:55:00Z
hydra-node-06,71.9,39.7,179.2,2025-10-31T21:00:00Z
hydra-node-06,57.6,38.4,150.2,2025-10-31T21:05:00Z
hydra-node-06,67.3,52.2,165.5,2025-10-31T21:10:00Z
hydra-node-06,65.9,63.4,179.3,2025-10-31T21:15:00Z
hydra-node-06,67.6,41.9,176.6,2025-10-31T21:20:00Z
hydra-node-06,60.7,41.2,152.5,2025-10-31T21:25:00Z
hydra-node-06,61.3,59.4,159.1,2025-10-31T21:30:00Z
hydra-node-06,52.5,57.1,141.4,2025-10-31T21:35:00Z
hydra-node-06,57.5,55.6,159.9,2025-10-31T21:40:00Z
hydra-node-06,58.9,50.5,159.1,2025-10-31T21:45:00Z
hydra-node-06,61.9,59.2,173.7,2025-10-31T21:50:00Z
hydra-node-06,52.5,44.8,135.0,2025-10-31T21:55:00Z
hydra-node-06,58.7,40.1,158.4,2025-10-31T22:00:00Z
hydra-node-06,71.5,57.3,191.3,2025-10-31T22:05:00Z
hydra-node-06,71.4,43.9,189.2,2025-10-31T22:10:00Z
hydra-node-06,65.0,44.1,173.5,2025-10-31T22:15:00Z
hydra-node-06,55.9,60.5,148.1,2025-10-31T22:20:00Z
hydra-node-06,54.5,39.7,149.1,2025-10-31T22:25:00Z
hydra-node-06,52.8,36.2,144.1,2025-10-31T22:30:00Z
hydra-node-06,42.6,51.6,128.0,2025-10-31T22:35:00Z
hydra-node-06,53.4,55.5,141.7,2025-10-31T22:40:00Z
hydra-node-06,59.4,64.2,151.7,2025-10-31T22:45:00Z
hydra-node-06,65.9,45.0,169.0,2025-10-31T22:50:00Z
hydra-node-06,50.2,58.3,139.9,2025-10-31T22:55:00Z
hydra-node-06,57.4,35.9,145.7,2025-10-31T23:00:00Z
hydra-node-06,75.4,58.7,182.1,2025-10-31T23:05:00Z
hydra-node-06,59.6,62.3,157.8,2025-10-31T23:10:00Z
hydra-node-06,54.6,37.2,147.7,2025-10-31T23:15:00Z
hydra-node-06,57.8,40.0,154.4,2025-10-31T23:20:00Z
hydra-node-06,59.3,61.8,157.3,2025-10-31T23:25:00Z
hydra-node-06,64.4,39.6,176.9,2025-10-31T23:30:00Z
hydra-node-06,56.5,65.0,161.0,2025-10-31T23:35:00Z
hydra-node-06,63.1,49.4,166.0,2025-10-31T23:40:00Z
hydra-node-06,54.0,48.8,139.4,2025-10-31T23:45:00Z
hydra-node-06,49.9,56.9,141.3,2025-10-31T23:50:00Z
hydra-node-06,69.4,59.6,170.0,2025-10-31T23:55:00Z
hydra-node-07,59.1,46.3,155.8,2025-10-31T00:00:00Z
hydra-node-07,74.9,51.8,181.7,2025-10-31T00:05:00Z
hydra-node-07,61.0,62.1,169.8,2025-10-31T00:10:00Z
hydra-node-07,65.5,46.1,171.7,2025-10-31T00:15:00Z
hydra-node-07,46.4,55.3,139.1,2025-10-31T00:20:00Z
hydra-node-07,65.2,61.9,170.7,2025-10-31T00:25:00Z
hydra-node-07,75.9,43.1,188.5,2025-10-31T00:30:00Z
hydra-node-07,49.1,38.9,143.4,2025-10-31T00:35:00Z
hydra-node-07,55.5,51.7,153.2,2025-10-31T00:40:00Z
hydra-node-07,58.9,56.2,155.2,2025-10-31T00:45:00Z
hydra-node-07,61.2,63.6,158.2,2025-10-31T00:50:00Z
hydra-node-07,71.2,41.5,188.5,2025-10-31T00:55:00Z
hydra-node-07,65.0,56.5,163.4,2025-10-31T01:00:00Z
hydra-node-07,60.6,57.1,153.5,2025-10-31T01:05:00Z
hydra-node-07,71.9,46.4,188.1,2025-10-31T01:10:00Z
